studyYear	programDbId	programName	programDescription	studyDbId	studyName	studyDescription	studyDesign	plotWidth	plotLength	fieldSize	fieldTrialIsPlannedToBeGenotyped	fieldTrialIsPlannedToCross	plantingDate	harvestDate	locationDbId	locationName	germplasmDbId	germplasmName	germplasmSynonyms	observationLevel	observationUnitDbId	observationUnitName	replicate	blockNumber	plotNumber	rowNumber	colNumber	entryType	plantNumber	plantedSeedlotStockDbId	plantedSeedlotStockUniquename	plantedSeedlotCurrentCount	plantedSeedlotCurrentWeightGram	plantedSeedlotBoxName	plantedSeedlotTransactionCount	plantedSeedlotTransactionWeight	plantedSeedlotTransactionDescription	availableGermplasmSeedlotUniquenames	DMCP	FRW	FSWMIK	notes
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39200	UG130083		plot	39601	KASESE_TP2013_1547	2	16	43377			test											28.6	13.78	14.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39027	UG120178		plot	39681	KASESE_TP2013_1548	2	16	43378			test											31.2	8.54	8.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38911	UG120034		plot	39746	KASESE_TP2013_1549	2	16	43379			test											28	2.5	6	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39008	UG120157		plot	39431	KASESE_TP2013_1550	2	16	43380			test											29.6	8.22	21	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38926	UG120054		plot	39310	KASESE_TP2013_1551	2	16	43381			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39218	UG130102		plot	39377	KASESE_TP2013_1552	2	16	43382			test											28.6	2.52	3.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38975	UG120109		plot	39517	KASESE_TP2013_1553	2	16	43383			test											20.4	13.92	20	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39016	UG120166		plot	39417	KASESE_TP2013_1554	2	17	43384			test											19.7	6.61	29	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38971	UG120105		plot	39598	KASESE_TP2013_1555	2	17	43385			test											16.3	1.59	9	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39220	UG130104		plot	39671	KASESE_TP2013_1556	2	17	43386			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38880	UG120003		plot	39645	KASESE_TP2013_1557	2	17	43387			test													6	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39062	UG120221		plot	39938	KASESE_TP2013_1558	2	17	43388			test											27.9	20.42	33.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38999	UG120146		plot	39808	KASESE_TP2013_1559	2	17	43389			test											20.3	8.69	37	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39146	UG130018		plot	39446	KASESE_TP2013_1560	2	17	43390			test											22.4	0.53	1	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39240	UG130126		plot	39726	KASESE_TP2013_1561	2	18	43391			test											29.2	2.44	3	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38925	UG120053		plot	39609	KASESE_TP2013_1562	2	18	43392			test											17.2	1.18	6	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38894	UG120017		plot	39387	KASESE_TP2013_1563	2	18	43393			test											25.1	4.26	10	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39149	UG130021		plot	39511	KASESE_TP2013_1564	2	18	43394			test											33.8	1.89	3	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39210	UG130094		plot	39865	KASESE_TP2013_1565	2	18	43395			test											27.7	2.7	7	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39242	UG130131		plot	39284	KASESE_TP2013_1566	2	18	43396			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39201	UG130085		plot	39771	KASESE_TP2013_1567	2	18	43397			test											32.1	4.98	4.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39212	UG130096		plot	39897	KASESE_TP2013_1568	2	19	43398			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39241	UG130128		plot	39562	KASESE_TP2013_1569	2	19	43399			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39226	UG130110		plot	39488	KASESE_TP2013_1570	2	19	43400			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39042	UG120194		plot	39875	KASESE_TP2013_1571	2	19	43401			test											31.9	2.19	3	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39231	UG130117		plot	39712	KASESE_TP2013_1572	2	19	43402			test											23.5	12.22	28	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39247	UG130139		plot	39396	KASESE_TP2013_1573	2	19	43403			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38943	UG120073		plot	39898	KASESE_TP2013_1574	2	19	43404			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39136	UG130005		plot	39654	KASESE_TP2013_1575	2	20	43405			test											31.6	6.28	7.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38903	UG120026		plot	39597	KASESE_TP2013_1576	2	20	43406			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38958	UG120090		plot	39804	KASESE_TP2013_1577	2	20	43407			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38924	UG120051		plot	39731	KASESE_TP2013_1578	2	20	43408			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39056	UG120213		plot	39265	KASESE_TP2013_1579	2	20	43409			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39068	UG120227		plot	39391	KASESE_TP2013_1580	2	20	43410			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39129	UG120305		plot	39740	KASESE_TP2013_1581	2	21	43411			test											27.1	2.38	5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38941	UG120071		plot	39918	KASESE_TP2013_1582	2	21	43412			test											25.2	11.48	17.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39039	UG120191		plot	39551	KASESE_TP2013_1583	2	21	43413			test											23.5	3.2	10	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39123	UG120297		plot	39423	KASESE_TP2013_1584	2	21	43414			test											27.4	3.3	11.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39064	UG120223		plot	39625	KASESE_TP2013_1585	2	21	43415			test											22.5	8.7	21.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39035	UG120187		plot	39558	KASESE_TP2013_1586	2	21	43416			test											20.1	9.25	31	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39097	UG120264		plot	39857	KASESE_TP2013_1587	2	21	43417			test											26.8	11.97	21.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38885	UG120008		plot	39789	KASESE_TP2013_1588	2	22	43418			test											23.4	4.23	11	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39222	UG130106		plot	39815	KASESE_TP2013_1589	2	22	43419			test											33.6	1.68	4	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38914	UG120037		plot	39895	KASESE_TP2013_1590	2	22	43420			test											33.4	3.67	26	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38879	UG120002		plot	39319	KASESE_TP2013_1591	2	22	43421			test											28.5	5.8	9.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38995	UG120141		plot	39422	KASESE_TP2013_1592	2	22	43422			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38978	UG120115		plot	39546	KASESE_TP2013_1593	2	22	43423			test											20.8	5.81	15.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39144	UG130013		plot	39655	KASESE_TP2013_1594	2	22	43424			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38972	UG120106		plot	39689	KASESE_TP2013_1595	2	23	43425			test											29.4	2.93	3	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39118	UG120290		plot	39774	KASESE_TP2013_1596	2	23	43426			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39103	UG120270		plot	39881	KASESE_TP2013_1597	2	23	43427			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39085	UG120248		plot	39283	KASESE_TP2013_1598	2	23	43428			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38968	UG120101		plot	39770	KASESE_TP2013_1599	2	23	43429			test											31.6	2.62	4	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39190	UG130070		plot	39747	KASESE_TP2013_1600	2	23	43430			test											29.4	1.21	3	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38905	UG120028		plot	39795	KASESE_TP2013_1601	2	23	43431			test											17.8	3.09	15	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38936	UG120065		plot	39692	KASESE_TP2013_1602	2	24	43432			test											16.3	0.15	4.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39199	UG130082		plot	39492	KASESE_TP2013_1604	2	24	43434			test											31.3	5.38	15	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38890	UG120013		plot	39512	KASESE_TP2013_1605	2	24	43435			test											24.3	8.44	7.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39207	UG130091		plot	39404	KASESE_TP2013_1606	2	24	43436			test											33.7	7.88	12.7	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39117	UG120289		plot	39315	KASESE_TP2013_1607	2	24	43437			test											31.8	7.61	25	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39124	UG120298		plot	39883	KASESE_TP2013_1608	2	24	43438			test											30.3	9.77	11.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39236	UG130122		plot	39313	KASESE_TP2013_1609	2	25	43439			test											30.5	8.62	10	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39014	UG120164		plot	39475	KASESE_TP2013_1610	2	25	43440			test													3.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38939	UG120069		plot	39624	KASESE_TP2013_1611	2	25	43441			test											30.9	14.81	25	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38916	UG120039		plot	39560	KASESE_TP2013_1612	2	25	43442			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39159	UG130032		plot	39850	KASESE_TP2013_1613	2	25	43443			test											20.6	6.75	14	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38969	UG120102		plot	39720	KASESE_TP2013_1614	2	25	43444			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39113	UG120284		plot	39869	KASESE_TP2013_1615	2	26	43445			test											20.8	0.5	4	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39128	UG120303		plot	39454	KASESE_TP2013_1616	2	26	43446			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39004	UG120152		plot	39934	KASESE_TP2013_1617	2	26	43447			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39193	UG130074		plot	39262	KASESE_TP2013_1618	2	26	43448			test											19	8.04	18	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39054	UG120210		plot	39757	KASESE_TP2013_1619	2	26	43449			test											29	2.1	1.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39020	UG120171		plot	39482	KASESE_TP2013_1620	2	26	43450			test											16.3	0.2	1	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38990	UG120134		plot	39880	KASESE_TP2013_1621	2	26	43451			test													3	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39051	UG120206		plot	39321	KASESE_TP2013_1622	2	27	43452			test													3	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38948	UG120079		plot	39725	KASESE_TP2013_1623	2	27	43453			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39245	UG130136		plot	39805	KASESE_TP2013_1624	2	27	43454			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38938	UG120067		plot	39647	KASESE_TP2013_1625	2	27	43455			test													3.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38966	UG120099		plot	39528	KASESE_TP2013_1626	2	27	43456			test											29.6	5.1	10.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38907	UG120030		plot	39440	KASESE_TP2013_1627	2	27	43457			test											24.1	1.03	3.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38951	UG120082		plot	39413	KASESE_TP2013_1628	2	27	43458			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38986	UG120127		plot	39306	KASESE_TP2013_1629	2	28	43459			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39003	UG120151		plot	39676	KASESE_TP2013_1630	2	28	43460			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39107	UG120276		plot	39473	KASESE_TP2013_1631	2	28	43461			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38955	UG120087		plot	39345	KASESE_TP2013_1632	2	28	43462			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38953	UG120085		plot	39941	KASESE_TP2013_1633	2	28	43463			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39047	UG120199		plot	39838	KASESE_TP2013_1634	2	28	43464			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39021	UG120172		plot	39756	KASESE_TP2013_1635	2	28	43465			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39174	UG130050		plot	39641	KASESE_TP2013_1636	2	29	43466			test											30.4	4.68	12.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38983	UG120122		plot	39686	KASESE_TP2013_1637	2	29	43467			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38950	UG120081		plot	39367	KASESE_TP2013_1638	2	29	43468			test											21.9	0.94	1	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39005	UG120153		plot	39279	KASESE_TP2013_1639	2	29	43469			test											28.3	6.62	7	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38962	UG120095		plot	39575	KASESE_TP2013_1640	2	29	43470			test											26.4	0.52	0.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39184	UG130063		plot	39696	KASESE_TP2013_1641	2	29	43471			test											18.3	0.4	1	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39251	UG130145		plot	39807	KASESE_TP2013_1642	2	29	43472			test											26.8	2.84	6.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39098	UG120265		plot	39868	KASESE_TP2013_1643	2	30	43473			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38888	UG120011		plot	39644	KASESE_TP2013_1644	2	31	43479			test											23.4	3.84	10.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39069	UG120228		plot	39531	KASESE_TP2013_1645	2	31	43480			test											25.6	5.78	13.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39213	UG130097		plot	39420	KASESE_TP2013_1646	2	31	43481			test											26.4	8.96	18.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39053	UG120208		plot	39331	KASESE_TP2013_1647	2	31	43482			test											31.6	7.38	6.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38883	UG120006		plot	39505	KASESE_TP2013_1648	2	31	43483			test											26.5	21.89	17	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39154	UG130026		plot	39902	KASESE_TP2013_1649	2	31	43484			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39101	UG120268		plot	39820	KASESE_TP2013_1650	2	31	43485			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39183	UG130062		plot	39384	KASESE_TP2013_1651	2	32	43486			test											20	0.9	3	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39137	UG130006		plot	39316	KASESE_TP2013_1652	2	32	43487			test											30.4	18.86	25	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39209	UG130093		plot	39487	KASESE_TP2013_1653	2	32	43488			test											27.1	2.5	9	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38937	UG120066		plot	39409	KASESE_TP2013_1654	2	32	43489			test													8	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39145	UG130017		plot	39458	KASESE_TP2013_1655	2	32	43490			test											18.6	0.04	3.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39100	UG120267		plot	39363	KASESE_TP2013_1656	2	32	43491			test											30.4	2.16	5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38896	UG120019		plot	39271	KASESE_TP2013_1657	2	32	43492			test											19	1.24	9.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39182	UG130061		plot	39933	KASESE_TP2013_1658	2	33	43493			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38927	UG120055		plot	39366	KASESE_TP2013_1659	2	33	43494			test											26.5	0.69	1	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39186	UG130066		plot	39267	KASESE_TP2013_1660	2	33	43495			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39007	UG120156		plot	39596	KASESE_TP2013_1661	2	33	43496			test											24.3	6.13	10	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39225	UG130109		plot	39503	KASESE_TP2013_1662	2	33	43497			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39018	UG120169		plot	39525	KASESE_TP2013_1663	2	33	43498			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39239	UG130125		plot	39776	KASESE_TP2013_1664	2	33	43499			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38998	UG120145		plot	39716	KASESE_TP2013_1666	2	34	43501			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38898	UG120021		plot	39634	KASESE_TP2013_1667	2	34	43502			test											22.1	0.3	2.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38989	UG120133		plot	39721	KASESE_TP2013_1668	2	34	43503			test											34.1	6.89	8.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39010	UG120160		plot	39425	KASESE_TP2013_1669	2	34	43504			test											35.2	3.87	5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38977	UG120113		plot	39529	KASESE_TP2013_1670	2	34	43505			test											29.2	10.43	37.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38901	UG120024		plot	39260	KASESE_TP2013_1671	2	34	43506			test											31.5	6.98	13	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39019	UG120170		plot	39309	KASESE_TP2013_1672	2	35	43507			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39120	UG120292		plot	39369	KASESE_TP2013_1673	2	36	43513			test											33	3.59	7	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38892	UG120015		plot	39571	KASESE_TP2013_1674	2	36	43514			test											25.9	3.85	4	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39122	UG120296		plot	39600	KASESE_TP2013_1675	2	36	43515			test											22.6	5.87	5.5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38991	UG120135		plot	39469	KASESE_TP2013_1676	2	36	43516			test											23.8	10.14	19	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39024	UG120175		plot	39362	KASESE_TP2013_1677	2	36	43517			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39219	UG130103		plot	39274	KASESE_TP2013_1678	2	36	43518			test											34	3.57	5	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38992	UG120137		plot	39785	KASESE_TP2013_1679	2	36	43519			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38949	UG120080		plot	39590	KASESE_TP2013_1682	2	37	43522			test											28.3	0.69	3	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38881	UG120004		plot	39813	KASESE_TP2013_1683	2	37	43523			test											17.3	10.62	8	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39167	UG130042		plot	39715	KASESE_TP2013_1684	2	37	43524			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39096	UG120262		plot	39286	KASESE_TP2013_1685	2	37	43525			test											19.8	5.07	8	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39168	UG130043		plot	39343	KASESE_TP2013_1686	2	37	43526			test											32.8	1.56	2	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38889	UG120012		plot	39773	KASESE_TP2013_1687	2	38	43527			test											21.8	6.03	8	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39009	UG120158		plot	39479	KASESE_TP2013_1688	2	38	43528			test											30.9	3.28	6	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39106	UG120274		plot	39474	KASESE_TP2013_1689	2	38	43529			test											29.4	1.87	7	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39059	UG120218		plot	39521	KASESE_TP2013_1690	2	38	43530			test											18	1.21	3	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39094	UG120260		plot	39340	KASESE_TP2013_1691	2	38	43531			test											23.2	7.55	16	
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	38908	UG120031		plot	39466	KASESE_TP2013_1692	2	38	43532			test														
2014	134	test	test	139	Kasese solgs trial	This trial was loaded into the fixture to test solgs.	Alpha								23	test_location	39194	UG130076		plot	39876	KASESE_TP2013_1693	2	38	43533			test											31.9	3.88	10	
